VehicleID,Manufacturer,Model,Fuel Type,Fuel Efficiency,EFF (km/l)/(km/kwh),Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Year
00285_Honda_vezelrv5z=Hybrid,Honda,vezel rv5 z,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00286_Honda_vezelrv5ze-hev=Petrol,Honda,vezel rv5 z e-hev,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00287_Honda_vezelx=Hybrid,Honda,vezel x,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2014,2022,2023,2024"
00288_Honda_vezelxe-hev=Hybrid,Honda,vezel x e-hev,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00289_Honda_vezelxhunt=Hybrid,Honda,vezel x hunt,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2022,2024"
00290_Honda_vezelz=Hybrid,Honda,vezel z,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2014,2015,2016,2017,2018,2022,2023"
00291_Honda_vezelz=Petrol,Honda,vezel z,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024–2025
00292_Honda_vezelze-hev=Hybrid,Honda,vezel z e-hev,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2023,2025"
00293_Honda_vezelzivory=Hybrid,Honda,vezel z ivory,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2016
00294_Honda_vezelznavi-premium=Hybrid,Honda,vezel z navi-premium,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00295_Honda_wr-vz=Petrol,Honda,wr-v z,Petrol,16.5,16.5,suv,5,188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00296_Honda_zr-vz=Petrol,Honda,zr-v z,Petrol,16.5,16.5,suv,5,188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00297_Honda_zr-vz=Petrol,Honda,zr-v z ,Petrol,16.5,16.5,suv,5,188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023
00298_Hyundai_accent=Diesel,Hyundai,accent,Diesel,9-13,11.0,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
00299_Hyundai_creta=Petrol,Hyundai,creta,Petrol,17.4-21.8,19.6,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00300_Hyundai_elantra=Petrol,Hyundai,elantra,Petrol,15.4,15.4,sedan,5,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011
00301_Hyundai_eon=Petrol,Hyundai,eon,Petrol,21.5,21.5,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014–2016
00302_Hyundai_eonmagnaplus=Petrol,Hyundai,eon magna plus,Petrol,21.5,21.5,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2015,2017"
00303_Hyundai_grandi10=Petrol,Hyundai,grand i10,Petrol,17-26,21.5,hatchback,5,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2016,2018,2024,2025"
00304_Hyundai_ioniq=Petrol,Hyundai,ioniq,Petrol,22-26,24.0,hatchback,5,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00305_Hyundai_ioniq=Hybrid,Hyundai,ioniq,Hybrid,22-26,24.0,hatchback,5,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020
00306_Hyundai_kona=Electric,Hyundai,kona,Electric,6.5,6.5,suv,5,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2020
00307_Hyundai_santafe=Diesel,Hyundai,santa fe,Diesel,17-19,18.0,suv,7,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2013–2016
00308_Hyundai_santafe4wd=Diesel,Hyundai,santa fe 4wd,Diesel,17-19,18.0,suv,7,235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2010
00309_Hyundai_santafecalligraphy4wd=Hybrid,Hyundai,santa fe calligraphy 4wd,Hybrid,17-19,18.0,suv,7,235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00310_Hyundai_santafecrd=Diesel,Hyundai,santa fe crd,Diesel,17-19,18.0,suv,7,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2013
00311_Hyundai_terracan=Diesel,Hyundai,terracan,Diesel,19-11.6,15.3,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2006
00312_Hyundai_tucson=Petrol,Hyundai,tucson,Petrol,8.5-13,10.8,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2011
00313_Hyundai_tucson=Diesel,Hyundai,tucson,Diesel,18,18.0,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2012–2014
00314_Hyundai_tucsonix35=Diesel,Hyundai,tucson ix 35,Diesel,18,18.0,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2012
00315_Hyundai_venue=Petrol,Hyundai,venue,Petrol,17-18.3,17.6,suv,5,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2019
00316_Hyundai_venuesx=Petrol,Hyundai,venue sx,Petrol,17.18.3,,suv,5,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2019
00317_JAC_t9=Diesel,JAC,t9,Diesel,13.2,13.2,pickup,5,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00318_JMEV_elight=Electric,JMEV,elight,Electric,10.7,10.7,sedan/coupe,5,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00319_Jaecoo_j6=Electric,Jaecoo,j6,Electric,4.7,4.7,suv,5,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00320_Jaecoo_j74wd=Petrol,Jaecoo,j7 4wd,Petrol,12-15,13.5,suv,5,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00321_Jaecoo_j7phev=Hybrid,Jaecoo,j7 phev,Hybrid,20,20.0,suv,5,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00322_Jaguar_e-pacep250=Petrol,Jaguar,e-pace p 250,Petrol,11.1-12.5,11.8,compact suv,5,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00323_Jaguar_e-pacerdynamic=Petrol,Jaguar,e-pace r dynamic,Petrol,12.5-12.9,12.7,compact suv,5,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00324_Jaguar_f-pacerdynamic=Diesel,Jaguar,f-pace r dynamic,Diesel,15,15.0,suv,5,213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
00325_Jaguar_f-pacer-line=Diesel,Jaguar,f-pace r-line,Diesel,15,15.0,suv,5,213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
00326_Jaguar_xf=Diesel,Jaguar,xf,Diesel,19.2-19.33,19.3,sedan,5,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00327_Jeep_wrangler=Diesel,Jeep,wrangler,Diesel,9.2-9.5,9.3,suv,4,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2013,2015,2016"
00328_Jeep_wranglergladiator=Petrol,Jeep,wrangler gladiator,Petrol,8-11,9.5,pickup,5,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023
00329_Jeep_wranglerrubicon=Petrol,Jeep,wrangler rubicon,Petrol,9.17,9.17,suv,5,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2018,2024"
00330_Jeep_wranglerrubiconjl=Petrol,Jeep,wrangler rubicon jl,Petrol,9.17,9.17,suv,5,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00331_Jeep_wranglersports=Diesel,Jeep,wrangler sports,Diesel,9.8-10.2,10.0,suv,4,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2015
00332_Kia_carensclavis=Petrol,Kia,carens clavis,Petrol,15.34-16.66,16.0,mpv,7,195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00333_Kia_carnival=Diesel,Kia,carnival,Diesel,6.5-7.8,7.2,mpv,7,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00334_Kia_carnivalgrand=Diesel,Kia,carnival grand,Diesel,10-14.85,12.4,muv,7,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00335_Kia_cerato=Petrol,Kia,cerato,Petrol,13.3-15,14.2,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011
00336_Kia_ev5=Electric,Kia,ev5,Electric,5.56-7.14,6.3,uv,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00337_Kia_picanto=Petrol,Kia,picanto,Petrol,18-25,21.5,hatchback,5,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2012,2016,2017,2019"
00338_Kia_picantosport=Petrol,Kia,picanto sport,Petrol,18-25,21.5,hatchback,5,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016–2017
00339_Kia_riogtline=Petrol,Kia,rio gt line,Petrol,18.5-18.8,18.6,hatchback/sedan,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00340_Kia_seltosgtline=Petrol,Kia,seltos gt line,Petrol,17.9,17.9,suv,5,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2020
00341_Kia_sonet=Petrol,Kia,sonet,Petrol,17.5-18.4,17.9,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00342_Kia_sonetgtline=Petrol,Kia,sonet gt line,Petrol,17.5-18.4,17.9,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00343_Kia_sonetgtx=Petrol,Kia,sonet gtx,Petrol,17.5-18.4,17.9,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00344_Kia_sorento=Diesel,Kia,sorento,Diesel,8-16,12.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2008,2012,2013,2014,2015"
00345_Kia_sorento=Diesel,Kia,sorento,Diesel,8-12,10.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2009–2010
00346_Kia_sorento=Petrol,Kia,sorento,Petrol,12-18,15.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2010
00347_Kia_sorento=Petrol,Kia,sorento,Petrol,12-18,15.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2010–2011
00348_Kia_sorento=Diesel,Kia,sorento,Diesel,8-12,10.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2012
00349_Kia_sorento=Diesel,Kia,sorento,Diesel,8-12,10.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2014
00350_Kia_sorento=Diesel,Kia,sorento,Diesel,8-12,10.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00351_Kia_sorento=Diesel,Kia,sorento,Diesel,8-12,10.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015–2017
00352_Kia_sorento=Petrol,Kia,sorento,Petrol,,,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00353_Kia_sorentocrdi=Diesel,Kia,sorento crdi,Diesel,15-16,15.5,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2011
00354_Kia_sorentocrdi=Diesel,Kia,sorento crdi,Diesel,15-16,15.5,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2014
00355_Kia_sorentoex=Diesel,Kia,sorento ex,Diesel,14.8-16.7,15.8,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2008
00356_Kia_sorentofacelift=Diesel,Kia,sorento face lift,Diesel,16.7,16.7,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2013–2014
00357_Kia_sorentogtline=Hybrid,Kia,sorento gt line,Hybrid,17.5-18.5,18.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00358_Kia_sorentohev=Hybrid,Kia,sorento hev,Hybrid,17.5-18.5,18.0,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00359_Kia_sorentosonetgxt=Petrol,Kia,sorento sonet gxt,Petrol,18.4-19.2,18.8,suv,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00360_Kia_soul=Petrol,Kia,soul,Petrol,8-12.5,10.2,hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
00361_Kia_sportage=Diesel,Kia,sportage,Diesel,13-16,14.5,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2008,2013,2014,2015"
00362_Kia_sportage=Petrol,Kia,sportage,Petrol,9-12,10.5,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2011,2012,2016,2018,2019"
00363_Kia_sportagelx=Diesel,Kia,sportage lx,Diesel,13-16,14.5,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00364_Kia_stonic=Petrol,Kia,stonic,Petrol,12-16,14.0,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2019–2020
00365_Kia_stonicgt=Petrol,Kia,stonic gt,Petrol,12-16,14.0,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2020
00366_LandRover_defender=Diesel,Land Rover,defender,Diesel,7-14,10.5,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2008,2010,2012"
00367_LandRover_defender=Petrol,Land Rover,defender,Petrol,6.8-14,10.4,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023
00368_LandRover_defender110=Petrol,Land Rover,defender 110,Petrol,9.2-11.5,10.3,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023
00369_LandRover_defender110hse=Hybrid,Land Rover,defender 110 hse,Hybrid,14.1,14.1,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00370_LandRover_defender110p300ex-dynamichse=Hybrid,Land Rover,defender 110 p300e x-dynamic hse,Hybrid,14.1,14.1,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00371_LandRover_defender110p400ex-dynamichse=Hybrid,Land Rover,defender 110 p400e x-dynamic hse,Hybrid,14.1,14.1,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00372_LandRover_defender110puma=Diesel,Land Rover,defender 110 puma,Diesel,11.5-14,12.8,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2015
00373_LandRover_defender110straight=Petrol,Land Rover,defender 110 straight,Petrol,8-9.5,8.8,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00374_LandRover_defender110x-dynamichse=Hybrid,Land Rover,defender 110 x-dynamic hse,Hybrid,14.5,14.5,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2023,2025"
00375_LandRover_defender130=Diesel,Land Rover,defender 130,Diesel,11.5-14,12.8,suv,7,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2005
00376_LandRover_defender2.2tdi=Diesel,Land Rover,defender 2.2tdi,Diesel,11.5-14,12.8,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2014
00377_LandRover_defenderkahn=Diesel,Land Rover,defender kahn,Diesel,11.5-14,12.8,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2005
00378_LandRover_defenderp300straight=Petrol,Land Rover,defender p300 straight,Petrol,8.5-9.8,9.2,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00379_LandRover_defenderp300ex-dynamichse=Hybrid,Land Rover,defender p300e x-dynamic hse,Hybrid,11.2-12.2,11.7,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00380_LandRover_defenderp400e=Hybrid,Land Rover,defender p400e,Hybrid,14.5,14.5,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00381_LandRover_defenderp400ese=Hybrid,Land Rover,defender p400e se,Hybrid,14.5,14.5,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00382_LandRover_defenderpuma=Diesel,Land Rover,defender puma,Diesel,11.5-14,12.8,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2008–2009
00383_LandRover_defenderpuma2.2l=Diesel,Land Rover,defender puma 2.2l,Diesel,8.95,8.95,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2014
00384_LandRover_defenderpuma2.2ltd6autobi=Diesel,Land Rover,defender puma 2.2l td6 autobi,Diesel,8.95,8.95,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2016
00385_LandRover_defenderx-dynamichsephev=Hybrid,Land Rover,defender x-dynamic hse phev,Hybrid,14,14.0,suv,5,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00386_LandRover_discovery4=Diesel,Land Rover,discovery 4,Diesel,10-13,11.5,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2007,2010,2012,2013,2015,2016"
00387_LandRover_discovery4gs=Diesel,Land Rover,discovery 4 gs,Diesel,10-13,11.5,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2010,2014"
00388_LandRover_discovery4hse=Diesel,Land Rover,discovery 4 hse,Diesel,10-13,11.5,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2010,2014"
00389_LandRover_discovery4sdv6=Diesel,Land Rover,discovery 4 sdv6,Diesel,10-13,11.5,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2012,2014,2016"
00390_LandRover_discovery4vogue=Diesel,Land Rover,discovery 4 vogue,Diesel,10-13,11.5,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2013–2014
00391_LandRover_discovery5=Diesel,Land Rover,discovery 5,Diesel,10.9,10.9,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2017,2019"
00392_LandRover_discovery5dynamichse=Diesel,Land Rover,discovery 5 dynamic hse,Diesel,10.9,10.9,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017–2019
00393_LandRover_discovery5hse=Diesel,Land Rover,discovery 5 hse,Diesel,10.9,10.9,suv,7,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018–2019
00394_LandRover_discoverysport=Diesel,Land Rover,discovery sport,Diesel,11-13,12.0,suv,5,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2015,2017"
00395_LandRover_discoverysportdynamichsep270e=Hybrid,Land Rover,discovery sport dynamic hse p270e,Hybrid,5.04,5.04,suv,5,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00396_LandRover_discoverysporthsesml=Diesel,Land Rover,discovery sport hse sml,Diesel,14.6-17.9,16.2,suv,5,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2015
00397_LandRover_freelander2=Diesel,Land Rover,freelander 2,Diesel,12-13.4,12.7,suv,5,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011–2013
00398_LandRover_freelander2sd4=Diesel,Land Rover,freelander 2 sd4,Diesel,12-13.4,12.7,suv,5,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2010,2011,2015"
00399_LandRover_freelander2se=Diesel,Land Rover,freelander 2 se,Diesel,12-13.4,12.7,suv,5,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2013
00400_LandRover_freelander2td4=Diesel,Land Rover,freelander 2 td4,Diesel,12-13.4,12.7,suv,5,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2011,2013"
00401_LandRover_range=Diesel,Land Rover,range,Diesel,8.7-15.8,12.2,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
00402_LandRover_range=Petrol,Land Rover,range,Petrol,8-13,10.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00403_LandRover_rangeautobiography=Petrol,Land Rover,range autobiography,Petrol,,,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018–2019
00404_LandRover_rangeautobiographyp400=Petrol,Land Rover,range autobiography p400,Petrol,8-13,10.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018–2019
00405_LandRover_rangeautobiographyp400e=Hybrid,Land Rover,range autobiography p400e,Hybrid,24-27,25.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00406_LandRover_rangeautobiographyphev=Hybrid,Land Rover,range autobiography phev,Hybrid,24-27,25.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00407_LandRover_rangeevoque=Diesel,Land Rover,range evoque,Diesel,7.5-8,7.8,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2013
00408_LandRover_rangeevoque=Hybrid,Land Rover,range evoque,Hybrid,14.5,14.5,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00409_LandRover_rangeevoqueautobiographyp270e=Hybrid,Land Rover,range evoque autobiography p270e,Hybrid,14.5,14.5,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00410_LandRover_rangeevoquedynamichse=Petrol,Land Rover,range evoque dynamic hse,Petrol,8-12,10.0,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00411_LandRover_rangeevoquedynamichsep270ephev=Hybrid,Land Rover,range evoque dynamic hse p270e phev,Hybrid,14-15.3,14.7,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024–2025
00412_LandRover_rangeevoquedynamichsep300=Petrol,Land Rover,range evoque dynamic hse p300,Petrol,8-12,10.0,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00413_LandRover_rangeevoquedynamichsephev=Hybrid,Land Rover,range evoque dynamic hse phev,Hybrid,14.1-15.3,14.7,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00414_LandRover_rangeevoquefacelift=Diesel,Land Rover,range evoque facelift,Diesel,5.1-10.6,7.8,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2012
00415_LandRover_rangeevoquep300ephev=Hybrid,Land Rover,range evoque p300e phev,Hybrid,14.8,14.8,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023
00416_LandRover_rangeevoquep400autobiography=Petrol,Land Rover,range evoque p400 autobiography,Petrol,10.42,10.42,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00417_LandRover_rangeevoquetd4=Diesel,Land Rover,range evoque td4,Diesel,5.2-10.6,7.9,suv,5,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2013
00418_LandRover_rangelwb=Petrol,Land Rover,range lwb,Petrol,8-13,10.5,suv,7,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018–2019
00419_LandRover_rangep270edynamicphev=Hybrid,Land Rover,range p270e dynamic phev,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024
00420_LandRover_rangep400eautobiography=Hybrid,Land Rover,range p400e autobiography,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2019,2025"
00421_LandRover_rangep400eautobiographyp400e=Hybrid,Land Rover,range p400e autobiography p400e,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00422_LandRover_rangep400ehse=Hybrid,Land Rover,range p400e hse,Hybrid,8-13,10.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00423_LandRover_rangep460eautobiographyphev=Hybrid,Land Rover,range p460e autobiography phev,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00424_LandRover_rangephev=Hybrid,Land Rover,range phev,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00425_LandRover_rangesport=Diesel,Land Rover,range sport,Diesel,11.3-13.6,12.4,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
